ORDER_ID,customer.id,order_placement_date
FMR36220401,789220.0 units,"Thursday, March 3, 2022#@$"
FMR34603603,789603.0,03/03/2022
FMR34221603,789221.0,03/03/2022
  FMR36420603  ,-1.0,03/03/2022
fmr36521603,789521.0,"Thursday, March 3, 2022"
#@$,789721.0,"Thursday, March 3, 2022"
FMR34122603,789122.0,"  Thursday, March 3, 2022  "
FMR35122603,nan units,"Thursday, March 3, 2022"
FMR36421202,789421.0,N/A
  FMR35503202  ,789503.0,"Thursday, March 3, 2022"
ID_FMR36703303,ID_789703.0,"Thursday, March 3, 2022"
  FMR35122303  ,789122.0,"Thursday, March 3, 2022"
FMR36320603,789320.0,"Friday, March 4, 2022"
FMR36603401#@$,789603.0 units,
FMR37422203,789422.0,"  Friday, March 4, 2022  "
FMR35101203#@$,ID_789101.0,"Friday, March 4, 2022"
FMR37320601,789320.0,"Friday, March 4, 2022"
FMR35203301,789203.0,"Friday, March 4, 2022#@$"
FMR35703601#@$,789703.0 units,"Friday, March 4, 2022"
ID_FMR36721501,789721.0,"Friday, March 4, 2022#@$"
FMR37721203,ID_789721.0,"Friday, March 4, 2022"
Fmr36420203,789420.0,"Friday, March 4, 2022"
FMR36403401,789403.0,"Friday, March 4, 2022"
FMR35301602,789301.0,"Friday, March 4, 2022"
ID_FMR37301603,,"Friday, March 4, 2022"
Fmr37202501,789202.0 units,"Friday, March 4, 2022"
FMR35503402,789503.0,"  Friday, March 4, 2022  "
FMR37720502,789720.0,"Friday, March 4, 2022"
FMR36221203,789221.0,"Friday, March 4, 2022"
FMR37221303,789221.0,"FRIDAY, MARCH 4, 2022"
FMR36501203,789501.0,03/04/2022
ID_  FMR37601303  ,Id_789601.0,"friday, march 4, 2022"
FMR36622203,789622.0,"  Friday, March 4, 2022  "
FMR36102503,789102.0,03/04/2022
fmr35122601,789122.0 units,03/04/2022
FMR36122203,789122.0,n/a
FMR35102603,,"  Friday, March 4, 2022  #@$"
FMR37102302,789102.0,"Friday, March 4, 2022"
FMR35622402,789622.0,"Friday, March 4, 2022"
FMR37103203,789103.0,"Friday, March 4, 2022"
id_  fmr36621302  #@$,789621.0,"Friday, March 4, 2022"
FMR37621302#@$,nan units,"  Friday, March 4, 2022  "
FMR35501302,789501.0,"Friday, March 4, 2022"
N/A,ID_789520.0,"Friday, March 4, 2022"
FMR35421403,789421.0,"Friday, March 4, 2022"
FMR36421302,,"Friday, March 4, 2022#@$"
ID_FMR37403302,789403.0,"Friday, March 4, 2022"
FMR36220601,789220.0,"Friday, March 4, 2022"
FMR37902502#@$,789902.0,"Friday, March 4, 2022"
FMR36103302,789103.0,"Friday, March 4, 2022"
fmr36203302,789203.0,"Friday, March 4, 2022"
FMR35601501,789601.0,NULL
ID_FMR37903502#@$,,N/A
N/A,789503.0,"  Friday, March 4, 2022  "
FMR37703602,789703.0,"Friday, March 4, 2022"
  FMR36601301  ,789601.0,"Friday, March 4, 2022"
  FMR36503301  ,789503.0,"Friday, March 4, 2022"
ID_FMR36221303,789221.0 units,"Friday, March 4, 2022"
  FMR35702301  ,789702.0,"Friday, March 4, 2022"
FMR35202503,789202.0,"Friday, March 4, 2022"
#@$,,"Friday, March 4, 2022"
FMR35521403,,"Friday, March 4, 2022"
  FMR36121403  ,789121.0,"Friday, March 4, 2022"
FMR36522602,789522.0,03/04/2022
FMR36103403,789103.0,"Friday, March 4, 2022"
FMR37622503,789622.0,    
ID_FMR36121503,789121.0,"Friday, March 4, 2022"
fmr35403503,789403.0,"Friday, March 4, 2022"
N/A,789403.0,"Friday, March 4, 2022"
ID_FMR35103503,789103.0,"Friday, March 4, 2022"
FMR36903503,789903.0 units,"Friday, March 4, 2022#@$"
ID_FMR35201503,789201.0,"Friday, March 4, 2022"
FMR36501601#@$,789501.0,"Friday, March 4, 2022#@$"
Fmr37122503,789122.0,03/04/2022
FMR35403602,789403.0,"Friday, March 4, 2022"
  FMR35903603  ,-1.0,"Friday, March 4, 2022"
FMR35201401#@$,789201.0,"Friday, March 4, 2022"
FMR37303603,789303.0,03/04/2022
FMR35402402,789402.0,"Friday, March 4, 2022"
FMR36402603,789402.0 units,"Friday, March 4, 2022"
ID_FMR36622502,789622.0,"Friday, March 4, 2022"
FMR36101501,,"Friday, March 4, 2022"
  FMR37101603  #@$,789101.0,"Friday, March 4, 2022"
FMR36301202,789301.0 units,"Friday, March 4, 2022"
FMR37721103,789721.0,"Friday, March 4, 2022#@$"
FMR37420402,789420.0,"Friday, March 4, 2022"
FMR36221601,789221.0,"Friday, March 4, 2022"
FMR36202601,789202.0,"Friday, March 4, 2022"
FMR37521601,789521.0,"Friday, March 4, 2022"
FMR36402601,789402.0 UNITS,N/A
FMR36103603,789103.0,"Friday, March 4, 2022"
FMR35721601,789721.0,03/04/2022
  FMR35101603  ,789101.0,"  friday, march 4, 2022  #@$"
FMR36422601,789422.0,"Friday, March 4, 2022#@$"
FMR35321601,-1.0 units,"Friday, March 4, 2022"
FMR35621603,789621.0 units,"friday, march 4, 2022"
FMR35420601,789420.0,"Friday, March 4, 2022"
FMR35103402,789103.0 units,"Friday, March 4, 2022"
FMR35501402,789501.0,"Friday, March 4, 2022"
ID_FMR35703402#@$,789703.0 units,"Friday, March 4, 2022"
FMR36601602,789601.0,03/04/2022
FMR37503501,789503.0,"friday, march 4, 2022"
FMR36902602,789902.0,03/04/2022
fmr35122402,ID_789122.0,"Friday, March 4, 2022"
  FMR37122402  ,789122.0,"Friday, March 4, 2022"
  FMR35621402  ,789621.0 units,"Friday, March 4, 2022"
    ,789702.0 units,"Friday, March 4, 2022"
ID_FMR35202402,789202.0,"Friday, March 4, 2022"
FMR35121501,789121.0 units,"Friday, March 4, 2022"
FMR35122201,789122.0,"Friday, March 4, 2022"
ID_  FMR37601501  ,789601.0 units,"Friday, March 4, 2022#@$"
FMR36401303,ID_-1.0,"Friday, March 4, 2022"
FMR37321201,789321.0,"Friday, March 4, 2022#@$"
FMR37422201,ID_nan,"Friday, March 4, 2022"
FMR35720602,789720.0,NULL
  FMR35520201  ,ID_nan units,"Friday, March 4, 2022"
FMR37321501,789321.0,"Friday, March 4, 2022"
Fmr36902501,789902.0,"friday, march 4, 2022"
FMR37702501,789702.0,"Friday, March 4, 2022"
    ,789401.0,"Friday, March 4, 2022"
ID_FMR37401602,-1.0,"friday, march 4, 2022"
FMR35420602,789420.0,"Friday, March 4, 2022"
FMR37221501,NAN UNITS,"Friday, March 4, 2022"
ID_FMR35421501,ID_789421.0,
,789622.0,"Friday, March 4, 2022"
FMR37622501#@$,789622.0 units,"friday, march 4, 2022"
Fmr36401602,-1.0,"Friday, March 4, 2022"
N/A,789521.0,"Friday, March 4, 2022"
FMR35203602,789203.0,"friday, march 4, 2022"
,789103.0,"  Friday, March 4, 2022  #@$"
FMR37201602,789201.0 units,"Friday, March 4, 2022"
  FMR36422602  ,789422.0,null#@$
  FMR35522401  ,789522.0,"Friday, March 4, 2022"
FMR35603101,-1.0,"Friday, March 4, 2022"
FMR37603101,789603.0,"Friday, March 4, 2022#@$"
FMR36702603#@$,ID_789702.0,"  Friday, March 4, 2022  "
FMR36421101,789421.0,"FRIDAY, MARCH 4, 2022"
FMR37202101#@$,789202.0,"Friday, March 4, 2022"
FMR35422202,789422.0,"Friday, March 4, 2022"
FMR37402603,789402.0,03/04/2022
FMR36902401,789902.0 units,"Friday, March 4, 2022"
FMR37520401,789520.0,"Friday, March 4, 2022"
FMR35320401#@$,789320.0,"Friday, March 4, 2022"
fmr36203401,ID_789203.0,"Friday, March 4, 2022"
FMR35521401,789521.0,"friday, march 4, 2022#@$"
FMR35220401,789220.0,03/04/2022
ID_FMR37220401,ID_789220.0 units,"Friday, March 4, 2022"
FMR36321603,789321.0,"Friday, March 4, 2022"
FMR36220603,789220.0,
fmr35420603,789420.0,03/04/2022
FMR35522603#@$,789522.0,"Friday, March 4, 2022"
FMR35521603,789521.0,"Friday, March 4, 2022"
FMR35303603,789303.0 units,"Friday, March 4, 2022"
  FMR36621603  ,789621.0,"Friday, March 4, 2022"
ID_FMR37421202,789421.0,"Friday, March 4, 2022"
FMR35603202,789603.0,N/A
  FMR35520301  ,789520.0,"Friday, March 4, 2022"
  FMR36422303  ,789422.0,"Friday, March 4, 2022"
fmr37420303,789420.0,"Friday, March 4, 2022"
FMR36122502,,"Friday, March 4, 2022#@$"
FMR35520303,789520.0,"Friday, March 4, 2022"
FMR35902502,789902.0,"Friday, March 4, 2022"
FMR35121303,789121.0,"Friday, March 4, 2022"
  FMR35402303  ,789402.0,"Friday, March 4, 2022"
ID_FMR35303301,789303.0,"  Friday, March 4, 2022  "
  FMR37220301  #@$,789220.0,03/04/2022
fmr36403301,789403.0,03/04/2022
  FMR35221102  ,789221.0,"Friday, March 4, 2022"
NULL,789522.0,"Friday, March 4, 2022"
Fmr35422102,-1.0,"Friday, March 4, 2022#@$"
Fmr37902102,789902.0,"friday, march 4, 2022"
FMR36301102,789301.0,"Friday, March 4, 2022"
FMR37421102,-1.0,"Friday, March 4, 2022"
Fmr36320102,789320.0,"Friday, March 4, 2022"
id_fmr35320502,-1.0,"Friday, March 4, 2022"
FMR36203502,789203.0,"  Friday, March 4, 2022  "
FMR35721502,789721.0,"Friday, March 4, 2022"
FMR36521502,789521.0,03/04/2022
  Fmr37522502  ,789522.0 units,03/04/2022
FMR36420403,789420.0,"Friday, March 4, 2022"
FMR37221603,ID_789221.0,"saturday, march 5, 2022"
FMR36401603,789401.0 units,"Saturday, March 5, 2022"
FMR37421603,-1.0 units,"  saturday, march 5, 2022  "
ID_FMR36503603,-1.0,"Saturday, March 5, 2022"
,789503.0,"Saturday, March 5, 2022"
FMR37903603,789903.0,"saturday, march 5, 2022#@$"
FMR38303603,789303.0,"Saturday, March 5, 2022"
,789301.0,"Saturday, March 5, 2022#@$"
FMR38321603,789321.0,"Saturday, March 5, 2022"
FMR36201603,789201.0,"Saturday, March 5, 2022"
FMR37621603,ID_789621.0,"Saturday, March 5, 2022"
FMR37102202,789102.0,03/05/2022
fmr36703602,789703.0,"Saturday, March 5, 2022"
FMR36103602,-1.0,"Saturday, March 5, 2022"
FMR38103202,789103.0,N/A
FMR37303401,789303.0,"  Saturday, March 5, 2022  "
FMR37401202,789401.0,"Saturday, March 5, 2022"
FMR36603202,ID_789603.0,"Saturday, March 5, 2022"
FMR37201501,789201.0,"Saturday, March 5, 2022"
FMR36521601,789521.0,"Saturday, March 5, 2022"
  FMR37521202  ,789521.0 units,"Saturday, March 5, 2022#@$"
FMR37520403,789520.0,"Saturday, March 5, 2022"
FMR36720202,789720.0,"Saturday, March 5, 2022"
FMR37422303,-1.0,"Saturday, March 5, 2022"
FMR37603401,789603.0 units,"Saturday, March 5, 2022"
FMR36721303,ID_789721.0,"Saturday, March 5, 2022"
FMR37721303,789721.0,"Saturday, March 5, 2022"
FMR37321503,,"Saturday, March 5, 2022"
FMR38703303,789703.0,"saturday, march 5, 2022#@$"
FMR37401303,789401.0,"Saturday, March 5, 2022"
FMR37720603,789720.0,"Saturday, March 5, 2022"
FMR38720303,789720.0,"Saturday, March 5, 2022"
FMR36420303,789420.0,"  Saturday, March 5, 2022  #@$"
FMR38420601,789420.0,    
FMR38122303,789122.0,"Saturday, March 5, 2022#@$"
FMR36520303,789520.0,"Saturday, March 5, 2022"
FMR36320501,789320.0,03/05/2022
fmr36702303,789702.0,
Fmr37702503#@$,789702.0,"Saturday, March 5, 2022"
FMR37202402,789202.0,"Saturday, March 5, 2022"
FMR36403602,789403.0,"Saturday, March 5, 2022"
FMR37403501,789403.0,"Saturday, March 5, 2022"
fmr36902303,789902.0,"Saturday, March 5, 2022"
fmr36402602,789402.0,"saturday, march 5, 2022"
ID_  FMR38402303  ,789402.0,
FMR36903303,789903.0,"Saturday, March 5, 2022"
FMR36621402,789621.0,03/05/2022
FMR38422401,789422.0,"Saturday, March 5, 2022#@$"
FMR37203203#@$,789203.0 units,03/05/2022
FMR36220503,789220.0 units,03/05/2022
FMR36522203,789522.0,03/05/2022
  fmr38403203  ,789403.0,"Saturday, March 5, 2022"
NULL,789303.0,"Saturday, March 5, 2022"
N/A,789121.0,"  Saturday, March 5, 2022  "
  FMR38221401  ,789221.0,"Saturday, March 5, 2022"
FMR36201203,,"  Saturday, March 5, 2022  #@$"
FMR37122203#@$,789122.0 units,03/05/2022
FMR36903203,789903.0,"Saturday, March 5, 2022"
FMR36520203#@$,789520.0,03/05/2022
  FMR37520203  ,789520.0,"Saturday, March 5, 2022"
  FMR38102602  ,789102.0,"Saturday, March 5, 2022"
ID_FMR38702302,789702.0,"Saturday, March 5, 2022"
ID_FMR38622503,789622.0,NULL
FMR38721601,789721.0,03/05/2022
fmr38501503,789501.0,"Saturday, March 5, 2022"
fmr38521302,789521.0,"  SATURDAY, MARCH 5, 2022  #@$"
FMR36720302,789720.0,"Saturday, March 5, 2022"
FMR37703601,789703.0,"Saturday, March 5, 2022"
FMR37203302,789203.0,"Saturday, March 5, 2022#@$"
FMR36903302,ID_789903.0,"Saturday, March 5, 2022"
FMR37301602,-1.0,"Saturday, March 5, 2022#@$"
FMR38320301,789320.0,"Saturday, March 5, 2022"
FMR36101602#@$,789101.0,"Saturday, March 5, 2022"
  FMR38421301  #@$,789421.0,"Saturday, March 5, 2022"
FMR36720601,789720.0,"SATURDAY, MARCH 5, 2022"
,789103.0 units,
FMR36121301,789121.0,"Saturday, March 5, 2022"
FMR37501501,-1.0,"  Saturday, March 5, 2022  #@$"
FMR38201503,789201.0,"Saturday, March 5, 2022"
  FMR36402301  ,789402.0,"Saturday, March 5, 2022"
FMR38621401#@$,789621.0,"  Saturday, March 5, 2022  "
  fmr37520402  ,,"Saturday, March 5, 2022"
FMR36622602,789622.0,"Saturday, March 5, 2022"
FMR36902301,789902.0,"Saturday, March 5, 2022"
FMR37601601,789601.0 units,"Saturday, March 5, 2022"
  FMR38601402  #@$,789601.0,"Saturday, March 5, 2022"
FMR36221403,789221.0,"  Saturday, March 5, 2022  "
FMR36521102,789521.0,"Saturday, March 5, 2022"
  FMR38301402  ,789301.0,"Saturday, March 5, 2022"
FMR38202102,789202.0,"Saturday, March 5, 2022"
FMR38103502,ID_789103.0 units,"SATURDAY, MARCH 5, 2022"
FMR36421102,789421.0,"Saturday, March 5, 2022"
fmr37702102,789702.0,"saturday, march 5, 2022"
ID_FMR38702102,789702.0 units,"Saturday, March 5, 2022"
FMR38220602,789220.0,NULL
FMR38122102,,"Saturday, March 5, 2022"
FMR36203402,789203.0,"Saturday, March 5, 2022"
FMR38203102,ID_789203.0,
  FMR37420503  ,789420.0,"Saturday, March 5, 2022"
FMR37121502,789121.0,03/05/2022
ID_FMR36621502,789621.0,"Saturday, March 5, 2022"
FMR38603503#@$,789603.0,03/05/2022
FMR36902502,789902.0,"Saturday, March 5, 2022"
Fmr37221502,789221.0,03/05/2022
NULL#@$,789601.0,"Saturday, March 5, 2022"
FMR37521502#@$,789521.0,"  Saturday, March 5, 2022  "
FMR38520403,789520.0 units,03/05/2022
FMR37320403,789320.0,"Saturday, March 5, 2022"
FMR37503601,789503.0,"Saturday, March 5, 2022#@$"
FMR36101403,ID_789101.0,"Saturday, March 5, 2022"
Fmr37101403,789101.0 Units,03/05/2022
FMR38101403#@$,789101.0,"Saturday, March 5, 2022"
FMR36202403,789202.0,"Saturday, March 5, 2022"
FMR37622403,789622.0,N/A#@$
,789421.0,"Saturday, March 5, 2022"
FMR37201503,789201.0,03/05/2022
ID_FMR37102503,789102.0 UNITS,"Saturday, March 5, 2022"
FMR37721503,789721.0,"Saturday, March 5, 2022"
,789522.0,"Saturday, March 5, 2022"
ID_FMR37402503,789402.0,"Saturday, March 5, 2022"
FMR37601503,789601.0,"Saturday, March 5, 2022"
  FMR38421103  ,789421.0,03/05/2022
FMR38521103,ID_789521.0,"Saturday, March 5, 2022"
FMR36303601,789303.0 units,"Saturday, March 5, 2022"
FMR37522103,,"Saturday, March 5, 2022"
FMR36202402,789202.0,"Saturday, March 5, 2022"
FMR36422103,789422.0,"Saturday, March 5, 2022"
FMR38422103,789422.0,"Saturday, March 5, 2022"
FMR38522601,789522.0,"  Saturday, March 5, 2022  "
  FMR37622601  ,789622.0,  N/A  
FMR37220601,,03/05/2022
FMR36321601,789321.0,"Saturday, March 5, 2022"
FMR38621601#@$,789621.0,"Saturday, March 5, 2022"
ID_FMR38401601,ID_789401.0,"Saturday, March 5, 2022"
FMR36102601,789102.0,"Saturday, March 5, 2022"
  FMR36420402  ,789420.0,"Saturday, March 5, 2022"
  FMR38401402  ,-1.0,null#@$
ID_FMR36303402,789303.0,"  Saturday, March 5, 2022  "
FMR38203402,789203.0,03/05/2022
FMR38522402,789522.0,"Saturday, March 5, 2022#@$"
FMR37622602,789622.0,03/05/2022
FMR36122201,ID_789122.0,"Saturday, March 5, 2022"
FMR36521201,789521.0,"Saturday, March 5, 2022"
FMR37421201,789421.0,"Saturday, March 5, 2022#@$"
FMR38902201,,"Saturday, March 5, 2022"
ID_FMR38422201,789422.0,"Saturday, March 5, 2022"
fmr37703201#@$,789703.0,"Saturday, March 5, 2022"
FMR38220201,789220.0,"Saturday, March 5, 2022"
FMR38221201,789221.0,"saturday, march 5, 2022"
FMR37702201,789702.0,"Saturday, March 5, 2022"
N/A,789702.0,NULL
FMR37203501,-1.0,"Saturday, March 5, 2022"
FMR36122501,789122.0 units,"saturday, march 5, 2022"
  FMR37122501  ,789122.0,"Saturday, March 5, 2022"
N/A,789521.0,"Saturday, March 5, 2022"
FMR38521501,ID_789521.0,"Saturday, March 5, 2022"
  NULL  ,789503.0,03/05/2022
ID_FMR37303602#@$,789303.0,"Saturday, March 5, 2022"
ID_FMR37420602,789420.0,"Saturday, March 5, 2022#@$"
Fmr38520602,789520.0,"Saturday, March 5, 2022#@$"
FMR37902602,789902.0,"Saturday, March 5, 2022"
FMR36501602,789501.0,"Saturday, March 5, 2022"
FMR37421602,789421.0,03/05/2022
N/A,789522.0,"Saturday, March 5, 2022"
FMR37902101,789902.0,03/05/2022
id_fmr36121101,789121.0,N/A
FMR38122101,789122.0,"Saturday, March 5, 2022"
Fmr38401101,789401.0,03/05/2022
ID_FMR36301401,789301.0,"  saturday, march 5, 2022  "
Null,789420.0,"Saturday, March 5, 2022"
fmr37520101,ID_789520.0 units,"Saturday, March 5, 2022"
FMR37121401,ID_789121.0 units,03/05/2022
ID_FMR36520401,789520.0,"Saturday, March 5, 2022"
  FMR38401401  ,789401.0,"  Saturday, March 5, 2022  "
FMR36421401#@$,789421.0,"Saturday, March 5, 2022"
FMR37101401#@$,789101.0,"Saturday, March 5, 2022"
FMR38101201#@$,789101.0,"Sunday, March 6, 2022"
ID_FMR38603203,789603.0,"Sunday, March 6, 2022"
NULL,789203.0,"Sunday, March 6, 2022"
FMR38220402,789220.0,"Sunday, March 6, 2022"
ID_  FMR37521203  ,ID_789521.0,"Sunday, March 6, 2022"
FMR38521203,789521.0,"Sunday, March 6, 2022"
FMR37420203,789420.0,"Sunday, March 6, 2022"
FMR39420203,ID_789420.0,"Sunday, March 6, 2022"
FMR38202601,789202.0,"Sunday, March 6, 2022#@$"
FMR39202503,789202.0,"Sunday, March 6, 2022"
FMR38503602,789503.0,03/06/2022
FMR38201501,ID_789201.0,03/06/2022
N/A,789201.0,"Sunday, March 6, 2022"
FMR37321502,789321.0,"Sunday, March 6, 2022#@$"
Fmr39501501#@$,789501.0,"Sunday, March 6, 2022"
FMR37102203,-1.0 units,"Sunday, March 6, 2022"
FMR38902503,789902.0,"Sunday, March 6, 2022"
N/A,789903.0,"Sunday, March 6, 2022#@$"
FMR39421203,789421.0,"Sunday, March 6, 2022"
FMR38621203,789621.0,"Sunday, March 6, 2022"
FMR39102302,789102.0,"Sunday, March 6, 2022"
fmr37603402,789603.0,"Sunday, March 6, 2022"
FMR39621603,789621.0,N/A
FMR38520302,789520.0 units,"Sunday, March 6, 2022"
FMR37220402#@$,789220.0 units,"Sunday, March 6, 2022"
FMR37201603,789201.0,"Sunday, March 6, 2022"
  FMR38122302  ,789122.0,"Sunday, March 6, 2022"
FMR37303302,789303.0,03/06/2022
FMR39720302,789720.0,"Sunday, March 6, 2022"
  FMR38401302  ,789401.0,"  Sunday, March 6, 2022  "
FMR38601302,789601.0,"Sunday, March 6, 2022"
,789121.0 units,"  sunday, march 6, 2022  "
FMR39503302,789503.0,"Sunday, March 6, 2022"
Null#@$,789402.0,"Sunday, March 6, 2022"
FMR39721601,789721.0 units,"Sunday, March 6, 2022"
FMR38420301,789420.0,"Sunday, March 6, 2022#@$"
FMR37122301,Id_789122.0,"Sunday, March 6, 2022"
FMR39122301,789122.0 units,"Sunday, March 6, 2022#@$"
FMR39101602,789101.0,"Sunday, March 6, 2022"
  FMR39421301  ,789421.0,"Sunday, March 6, 2022#@$"
FMR39321403,789321.0,"SUNDAY, MARCH 6, 2022"
FMR39203301#@$,789203.0,"Sunday, March 6, 2022"
FMR37601401,789601.0,"Sunday, March 6, 2022"
FMR37503301#@$,789503.0 units,
fmr38521301,789521.0,03/06/2022
FMR38522301,789522.0,03/06/2022
  FMR37621502  ,789621.0,n/a
FMR37702301,789702.0,N/A
FMR39520301,789520.0,"Sunday, March 6, 2022"
FMR37301301,789301.0,"Sunday, March 6, 2022"
FMR39303602,789303.0 UNITS,"Sunday, March 6, 2022"
FMR39902501,789902.0,"  sunday, march 6, 2022  "
fmr37401403,789401.0 units,03/06/2022
Fmr37401102,789401.0,"Sunday, March 6, 2022#@$"
ID_  FMR39401503  ,789401.0,"Sunday, March 6, 2022"
FMR37521102,789521.0,"Sunday, March 6, 2022"
FMR37121102,789121.0,"  Sunday, March 6, 2022  "
FMR39720103,789720.0,
FMR37501502,ID_789501.0,"sunday, march 6, 2022"
,789903.0,"Sunday, March 6, 2022"
FMR37420601,789420.0,"Sunday, March 6, 2022#@$"
FMR38420102,789420.0,"Sunday, March 6, 2022"
FMR37101102,789101.0,"Sunday, March 6, 2022#@$"
FMR38201102,789201.0,"Sunday, March 6, 2022"
FMR38102102,789102.0,"Sunday, March 6, 2022"
ID_FMR37122102,789122.0 units,"Sunday, March 6, 2022"
Id_Fmr38102503,789102.0,NULL
FMR39102502,789102.0,"Sunday, March 6, 2022"
fmr38122502,789122.0,"Sunday, March 6, 2022"
  Fmr39122502  ,789122.0,"Sunday, March 6, 2022"
FMR37622502#@$,789622.0,
ID_FMR38301603#@$,ID_789301.0,"SUNDAY, MARCH 6, 2022"
Fmr39903603,ID_789903.0,"  Sunday, March 6, 2022  #@$"
FMR38721502,789721.0,"Sunday, March 6, 2022"
FMR38403502,789403.0,"Sunday, March 6, 2022"
FMR39601502#@$,789601.0,"Sunday, March 6, 2022"
FMR38421502,789421.0,"sunday, march 6, 2022"
FMR39520403,789520.0,"Sunday, March 6, 2022"
FMR37203602,789203.0,"Sunday, March 6, 2022"
FMR37321601,789321.0,"Sunday, March 6, 2022"
  FMR39420403  ,ID_789420.0,"Sunday, March 6, 2022"
FMR38603403,ID_-1.0,"Sunday, March 6, 2022"
FMR37221601,789221.0,"Sunday, March 6, 2022"
FMR39721403,789721.0,"Sunday, March 6, 2022"
fmr39703403,789703.0,"Sunday, March 6, 2022"
FMR37102403,789102.0,"Sunday, March 6, 2022"
FMR38202403,789202.0 units,#@$
FMR39303403,789303.0,03/06/2022
FMR37301403,789301.0,NULL
FMR37601403,789601.0,"Sunday, March 6, 2022"
  FMR37103403  ,789103.0,"Sunday, March 6, 2022"
fmr38103403,789103.0,"Sunday, March 6, 2022"
FMR38401403,789401.0,NULL
FMR39220403,789220.0 units,"SUNDAY, MARCH 6, 2022"
ID_FMR38622602,id_nan,"  Sunday, March 6, 2022  "
ID_,789622.0 units,03/06/2022
  Fmr37521503  ,789521.0,"Sunday, March 6, 2022"
ID_,789603.0,"Sunday, March 6, 2022"
FMR39320503,789320.0 units,  NULL  
NULL,789402.0 units,"Sunday, March 6, 2022"
FMR39402503,ID_789402.0,"Sunday, March 6, 2022"
FMR38303601,789303.0,"Sunday, March 6, 2022"
,789122.0,03/06/2022
  FMR37421401  ,-1.0,"Sunday, March 6, 2022"
  FMR38603103  ,-1.0,"Sunday, March 6, 2022#@$"
FMR39421401,789421.0,"Sunday, March 6, 2022"
Fmr38621103,789621.0,NULL
FMR38121103,789121.0,"Sunday, March 6, 2022"
FMR37503103,789503.0,"Sunday, March 6, 2022"
FMR39503103,789503.0,"Sunday, March 6, 2022"
FMR37622103,789622.0,"Sunday, March 6, 2022"
FMR38122401,789122.0 units,
FMR39401103,789401.0,03/06/2022
FMR39902103,789902.0,"Sunday, March 6, 2022"
FMR38202103,789202.0,03/06/2022
fmr38703603,789703.0,"Sunday, March 6, 2022"
,789522.0,"Sunday, March 6, 2022"
FMR37202603#@$,789202.0,"Sunday, March 6, 2022"
  FMR37520601  ,789520.0,"Sunday, March 6, 2022"
FMR37721601,789721.0,N/A
FMR39422601,ID_789422.0,"Sunday, March 6, 2022"
ID_FMR38122601,789122.0,"Sunday, March 6, 2022"
Fmr38321601,789321.0,03/06/2022
FMR38421601,789421.0,NULL
FMR38420402,789420.0 units,03/06/2022
FMR37320402,789320.0,"Sunday, March 6, 2022"
FMR39303402,789303.0,"  Sunday, March 6, 2022  "
  FMR38721402  ,,"Sunday, March 6, 2022"
  FMR39601402  ,789601.0,03/06/2022
FMR37403402,789403.0,"sunday, march 6, 2022"
FMR37321602,789321.0,N/A
fmr38321402,789321.0,N/A
FMR38903402,789903.0,"  Sunday, March 6, 2022  "
FMR37522402,,"Sunday, March 6, 2022"
FMR39522402,789522.0 UNITS,"sunday, march 6, 2022"
FMR37121402#@$,789121.0,"Sunday, March 6, 2022"
FMR39121402,789121.0,"Sunday, March 6, 2022"
FMR39702402#@$,-1.0,"Sunday, March 6, 2022"
FMR37421402#@$,789421.0,"Sunday, March 6, 2022"
FMR37121201,789121.0,"Sunday, March 6, 2022"
FMR38621603,789621.0,"Sunday, March 6, 2022"
FMR38521201,789521.0,03/06/2022
N/A,789401.0 units,03/06/2022
FMR37103201,789103.0,03/06/2022
  FMR39103203  ,789103.0,"Sunday, March 6, 2022"
  FMR39422501  #@$,789422.0,"Sunday, March 6, 2022"
FMR37522501,789522.0,"  Sunday, March 6, 2022  "
FMR39603501,789603.0,03/06/2022
